Class,Data
0,"Z5p không cho phép người dùng lựa chọn khi nào thì hạ độ phân giải khi nào không , note 7 chỉ hạ độ phân giải khi ở chế độ tiết kiệm pin thôi"
0,"tùy theo nhu cầu người sử dụng, người sử dụng có nhiều tùy biến. Vậy tốt mà bạn...."
0,Chỉ giảm dộ phân giải hiển thị chứ không giảm độ phân giải màn hình
0,"Vậy thì hay ho ở chỗ nào nhỉ? Nếu thế 2K-4K để làm cái gì ? vẫn như HD, Full HD thì tiến bộ cái gì ở đây? Sao không nghĩ cách: 1. Nâng cáo thời lượng pin để đáp ứng hiệu suất . 2. Cái tiến phần mềm làm sao để đáp ứng hiệu suất mà vẫn bảo đảm thời lượng pin ..v..v và v.. Chứ hơi tý lại giảm độ sáng màn hình thì còn nói làm gì"
0,Không nhầm thì khay ngoài lắp thẻ nhớ mới sản xuất của sam sung đâu phải lắp sim
0,Sao không 2 sim 1 thẻ nhớ mà phải đánh đổi nhỉ? Lạ ghê. Huapple watchei cũng làm kiểu này trước giờ. 2 sim thì có lợi nếu dùng 3G nhiều đi mua sim chuyên 3G xài sướng luôn
0,"Vâng, và sau đó sẽ là Note 7 phiên bản HelloKitty, Note 7 phiên bản Tarzan, Note 7 Lite, Note 7 Pro.... mới xứng tầm Samsung"
0,"iPhone cho 5G - dùng chỉ lưu được vài cái ảnh -  Tròn tháng tự xóa hết làm trống bộ nhớ icloud. -  bắt mua thêm icloud -  kiệt xỉ. Samsung cho người dùng 15G cloud của samsung + 15G cloud tài khoản Gmail =  2 bộ nhớ này lưu thoải mái không sợ tự bị xóa dữ liệu (chưa kể bộ nhớ của máy điện thoại và bộ nhớ thẻ nhớ gắn thêm) =  siêu hào phóng, thoáng và thoải mái. Đã tốt nay còn thoáng không như iphone vừa nhỏ mọn vừa kẹt xỉ lại còn chức năng ít :("
0,"Người ta quan tâm đến khách hàng và tạo cho khách hàng cảm thấy hài lòng về dịch vụ hậu mãi sau khi đã sử dụng sản phẩm của họ mà mấy thánh cũng lên ""chém"" được. Hãy bỏ cái tư tưởng ""của cho là của thúi"" đi mấy thánh."
0,"iPhone che note to nhu Cuc gach. Va roi thi sao? Bay gio nguoi ta quet vong mac roi nhe, mang hinh lai cong+ them chong nuoc. Chua noi dden cay but co the viet bai va dung Microsoft word cung ok. Ddung ao tuong qua may ban IPhone. Nen nhin thuc te."
0,"Mỗi người có sở thich, sử dụng khac nhau, riêng tôi chỉ ""yêu anh SAM""..."
0,"Màn hình HD ,Chip Media Tek giá 6t .Thật không thể tin được."
0,Vẫn có một sự giống không hề nhẹ!:))
0,để dành 6tr mua điện thoại samsung cho chắc.
0,Chất lượng tốt + Rẻ + bền + đẹp +... Nhưng không bao giờ tôi mua. Bản thân và gia đình đã và đang tẩy chay hàng TQ.
0,"Thôi thôi, cứ mấy hãng lớn như samsung, apple, lg, song mà dùng, dùng mấy anh trung quốc này chỉ phát bực. ""Tiền nào của đó"" có nhiều tiền thì mua máy xịn, ít tiền thì mua máy tầm trung. Những dòng trên là một chút lời khuyên chân thành đến các bạn ạ."
0,"Nguoi viet xai hang nhat ,oi sony cua toi."
0,Anh này với Meizu có thiết kế các dòng máy nhìn hao hao Iphone. Đúng là chỉ có anh China.
0,"Nếu đã xài TQ thì kiếm xiaomi bền rẻ. Oppo cũng ngon nhưng giá mắc lên do quảng cáo, cửa hàng, dịch vụ quá tốn kém. Nhà nghèo thì cũng nên tiết kiệm xài TQ nhưng đừng phí tiền mua oppo, rớt giá nhanh kinh dị. Mua xiaomi 2,3tr là ngang con này rồi. Mi4 chẳng hạn"
0,"Sao lại không ra phiên bản màu đen, đàn ông dùng nó sẽ phong cách hơn đấy."
0,Bạn chả biết gì về công nghệ Pin sụt là do dùng chip Intel Bây giờ dùng chip qualcom rồi
0,Đơn giản là vì nó rẽ thôi mà...
0,Đang xài e mi5 mua có 7tr snap820 ngon hơn zen nhiều
0,"Giá ảo quá, chip snapdragon 625 giá 9tr. Asus thua chắc con zenphone 3 này rồi."
0,Ủng hộ bạn hết mình. Mua mau lên kẻo hết đó bạn.
0,Khổ thân asus với vs xiaomi bị samsung note 7 làm lu mờ
0,"Asus sẽ thành công hơn khi không áp dùng tên ""Zenfone"" cho flagship mới này, vì nó sẽ làm cho chúng ta có cảm giác bị bão hòa so với các dòng Zenfone giá rẻ. Vd đổi thành dòng Zen: Asus Zen 1 sẽ hợp lý hơn. ( Như Samsung, Sony đều PHÂN RA CÁC DÒNG khác nhau )."
0,"Máy đẹp, như giá chát quá! Giá thế tôi chọn xiaomi 5 hoặc mizu pro 5 có vẻ hợp lý hơn."
0,chừng nào có giá 3.150.000đ như con Xiaomi Note 3 PRO thì mình sẽ mua để trãi nghiệm
0,Sản phẩm có nhiều nét giống samsung.
0,Apple không muốn làm iPen cho phone vì không muốn iFans bị mỏi tay thôi.
0,Cái này có trên Nokia 1100 từ chục năm trước rồi.
0,"mình đang xài iphone 6 plus và note 5, mình xin nói thiệt là samsung phát triển quá kinh khủng, đã vượt apple 1 bậc về thiết kế, tính năng... IOS bây giờ cũng không còn ưu việt như vài năm trước."
0,"iOS ngày càng ngon đấy ông ạ. Đó là điều giữ chân khách hàng của Apple. Chứ thiết kế S7 Edge và Note 7 cũng quá đẹp, tiếc là chạy Android... nên tôi và nhiều ng lại không mua."
0,đẹp tùy vào mỗi người bác ạ. cái nhìn của người phương tây khác phương đông. người phương đông thích bóng bẩy trong khi người phương tây thích đơn giản và hiệu quả. Ai thích gì xài nấy thôi.
0,"Tôi vừa rồi cũng nâng cấp máy, ban đầu cũng định lên iPhone vì quen dùng iPhone rồi, Samsung còn chẳng buồn nghĩ đến. Nhưng rồi sau nghe lời khuyên thử xem qua Samsung thì thấy tính năng vượt trội so với Apple, Apple thì chả có gì nổi bật mà giá thì trên trời. Cuối cùng đã bỏ ý định lên tiếp iPhone mà chuyển qua ngay 1 chiếc S7 Edge. Thấy không có gì hối hận cả."
0,"CHưa hối hận thôi, sẽ có 1 ngày bạn hối hận."
0,"Nhìn như quạ với công ý nhỉ. Quạ thì vừa to, vừa xấu. Công thì lả lướt đường cong chữ S luôn :)"
0,"Cầm ip thì thấy sự khác biêt, còn cầm SS đố mà biết loại nào"
0,Bạn cầm 6 với 6S bạn phân biệt được không nếu nó không in chữ S đằng sau. ?
0,"con người hơn nhau ở cái đầu, có đẹp đến mấy cũng chỉ thời gian đầu thôi. người dùng cần là cần sự ổn định và hợp với nhu cầu, có đẹp thì tốt. nhưng đẹp người mà không đẹp nết thì cũng vứt."
0,ip là nỗi ám ảnh của sam sam hay sao mà cái gì cung lôi nó vào so sánh hả. ip cái gì cũng thua hết kém hết làm sao chung mâm với sam sam được. hãy để ip được yên . đi so sánh thì tìn mấy con mì xào với ốp lam mà so sánh thì thấy hợp hơn
0,"khổ. nhưng so để làm gì hả. khi các fan và sítđờ đều bảo nó kém hết rồi. còn nói nói mãi, nói nữa, quảng cáo nữa thì chỉ làm cho mọi người cang yêu mến ip thôi. giỏi thì làm tốt vào. lúc đấy không cần so, không cần nâng bi, không cần khuyến mãi, không cần dìm hành ng dung vẫn mua hết. như ip đó. có bao giờ bạn thấy nó quảng cáo hay dìm hãng nào không hả. ai cũng bảo là người dùng không thông minh mới mua ip. thế hoá ra trên thế giới đều kém thông minh vậy sao. khi những smp trên 15t đều là ip còn sam chỉ chiếm được không đến 10% hả. chắc tại do kém hiểu biết hả. thịt trâu tươi ngon, thường không phải quảng cáo, không phải mời mà vẫn tranh nhau mua đó."
0,Đợi tháng 9 ip7 ra luôn thì ss mới công bằng...
0,"mình vẫn thích màn hình phẳng của Note5 hơn, tiếc là viên pin có 3000, sao SS không tăng dung lượng pin của dòng Note lên 5000 như A9 pro nhỉ??"
0,Mình cũng thích màn hình thẳng hơn và thích pin rời dù biết pin gắn trong sẽ làm máy đẹp hơn
0,"Không hào hứng lắm vì smartphone giờ đã bão hòa, công nghệ thì rò rỉ nhiều nên khi ra có vẻ như không bất ngờ lắm. Sau Samsung sẽ tới Iphone cũng sẽ như vậy mọi thứ đều đã biết trước. Chờ 2 ông lớn đột phá chắc khó."
0,"SamSung nói riêng và Androi nói chung dù có cao cấp cõ nào đi nữa cũng đầy hàng trung quốc làm fake...mà hàng nhái từ trong ra ngoài luôn mới sợ... Con S6 egde bạn tui đang xài cấu hình không khác gì hệ điều hành cũng không khác gì, cũng mở khoá vân tay cũng tài khoản anh Google cũng màu vàng...hỏi ra có chống nước không nó bảo vì máy bung rồi nên chỗ bán không bao vào nước vì bung rồi..hoá ra là S6 hàng Sing nhưng vẫn bạo miệng mua giá 13tr chắc như đinh đóng cột !!! đố ai mà biết đươc hàng fake. còn Iphone cho nó làm nhái cỡ nào hỏi con ihone này gọi được Facetime không thì chủ nhân cái máy mặt xanh lè...đành khai thật em nó hàng đài Loan ! :"
0,Mang một sp mới ra đời đi so sánh với một sp đã dùng được gần một năm rồi đưa ra nhưng phan xét linh tinh. Thử lấy cup 50 đi so sánh với airblade xem. Toàn bọn điên. Đợi táo co sp mới rồi so sanh cũng chưa muộn.
0,ram của ss 4 g chỉ là ảo thôi chạy ứng dụng chỉ bằng 2 g so với IP 6s Plus
0,"Samsung hay Apple,cái nào đẹp hơn không cần phải tránh cãi nữa,chúng ta đã có câu trả lời từ năm ngoái rồi"
0,"Samsung thiết kế đẹp hơn, cấu hình mạnh hơn nhưng mỗi tội xài android làm mình không thích."
0,"Đang so sánh thiết kế 2 con thì bảo Apple dễ phân biệt,ss không phân biệt được,ừ ifan giỏi lắm,có thể phân biệt được 6 và 6s cơ mà"
0,"nhìn lại thiết kế đi loa ngoài, Jack cắm tai nghe viền nhựa bắt sóng, bo cạnh liệu samsung còn giữ được bản sắc riêng không hay chỉ là sự vay mượn. samsung đi đầu trong những sáng tạo ứng dụng nhưng có mấy cái được thường xuyên sử dụng hay chỉ mang tính chất trang trí và để so sánh khi cần."
0,"Trong ngành hàng điện thoại mấy năm nay rút ra một điều thiết kế của Apple luôn hoàn hảo, nhưng tính nắng của apple hiện tại thua Samsung khá xa. Samsung sinh ra những đứa con đầy sáng tạo nhưng vẩn mang trong mình một bộ phận quá rẻ tiền là cổng Micro USB . Sorri Samsung"
0,Nếu ai vẫn hâm mộ iphone chỉ vì 2 từ thương hiệu. thì nên thay đổi suy nghĩ. hãy tự hào vì samsung có mặt ở VN . do bàn tay của ng việt làm ra.
0,"Vì ios chứ không phải vì thương hiệu, sao điệp khúc này cứ được lặp đi lặp lại, nói thật mấy đứa hô hào iphone đẳng cấp toàn là anti trá hình để mọi người war nhau. Mình đang xài cả ios lẫn android, trải nghiệm đầy đủ cả hai, chứ không hùa hay thiên vị bên nào cả, và máy android mình xài là note edge cũng từng coi là cấu hình mạnh nhất 2 năm trước, mà so với con 6 plus cũng hai năm thì số lần mình phải khởi động lại note edge cũng nhiều hơn gấp đôi. Chưa kể ứng dụng bạn sẽ thấy khác biệt hoàn toàn, dùng ngay còn s7 mới ra với iphone 5 thôi, chơi game summoner war đi bạn sẽ thấy sự tối ưu là như thế nào, mình nói là cơ sở đàng hoàng. Mình vẫn thích dùng android để nghịch themes với một số thứ nhưng sự ổn định là thứ tuyệt đối android không có or ít ra bây giờ là chưa thể. Mình không bàn đến camera ở đây vì mỗi cái đều tùy sở thích mỗi người."
0,Chỉ e ảnh này đã qua chỉnh sửa. Mong sớm đến tay reviewer để được thấy thực tế em nó ra sao
0,Sao mấy bạn coi kinh doanh như trò đùa vậy nhỉ. Thách samsung cũng chả dám chỉnh sửa hình ảnh. Chỉ cần chỉnh 1 tí thôi bị phát hiện là tẩy chay liền và luôn. Hình chưa qua chỉnh sửa gì hết nhé. Nhớ lại bác nokia hồi trước khoe video đã edit của mình lên quản cái rồi bị chửi rủa mấy năm không hết đó.
0,"Samsung tự sản xuất được camera nên luôn đầu tư cho đứa con của mình ( dòng s và note) những công nghệ mới nhất, hiện đại nhất..còn apple chỉ là hãng đi thuê ( mua) rồi dùng phần mềm để tinh chỉnh thì sao mà bì được với anh samsung...giờ samsung đã bỏ quá xa apple về mặt thiết kế và cấu hình ,tính năng..còn android giờ càng ngày càng hoàn thiện càng tiện dụng hữu ích hơn ios"
0,"mình xài note 5 trước giờ có bị đâu, chắc mua trúng hàng đài loan rồi !"
0,Vợ chồng mình dùng ss mãi s5 và note 4 có thấy đơ đâu bạn . có khi bạn bị đơ thì có.
0,Sao nhanh bằng vân tay trên iPhone 6s được nhỉ. Không biết bảo mật có cao hơn không chứ mình đảm bảo việc vuốt màn hình và chỉnh mắt vào hai vòng tròn chậm hơn vân tay rất nhiều.
0,Thế b nghĩ note 7 không có cảm biến vân tay à.nhanh không kém ip 6s nhé
0,Nếu muốn bảo mật cao mua blackbery dùng bạn ơi
0,"tăng cường bảo mật truy cập từ bên ngoài (pass, vân tay, mống mắt, giọng nói) sẽ chỉ là 1 chức năng bổ sung nhằm tạo sự khác biệt trong marketing thôi vì bảo mật từ bên trong của Android còn quá kém. Chưa nói đến hack j cao siêu, malware, spyware, adware,... cũng không chống được. Cảnh giác nhưng do không chặn được pop-up nên ng dùng chỉ cần sơ ý bấm fải là dính. Kết quả là người dùng sau 1 thời gian là máy bị chậm do tài nguyên bị chiếm nhiều. Hard reset nhiều khi chả ăn thua do nó chui vào đâu đó trong root. Có lẽ tiếp theo, về marketing, các nhà sx điện thoại trên nền Android nên tập trung vào cái này và quảng bá. Dùng android nhiều năm và h chuyển qua Ios cảm thấy thích nhất khoảng này."
0,"Nó chỉ đơn giản là mở khóa cái điện thoại, còn cốt lõi bảo mật bên trong thì hoàn toàn phụ thuộc vào Android!"
0,Bình thường vẫn là. Bật sang màn hình   vuốt   bấm mật khẩu. Có khác gì đâu. Thay vì phải bấm giờ bạn chả phải làm gì cả mà độ bảo mật lại cao hơn.
0,"Mỗi năm Samsung cho ra đời trần lan các dòng điện thoại, mỗi san phẩm mới ra đời vô tình làm mất giá trị của những sản phẩm ra trước. Phổ thông lắm"
0,"Tôi thấy bây giờ iphone mới là phổ thông, đến học sinh PT cũng ip..còn ra bao nhiêu sản phẩm là chiến lược kinh doanh của từng hãng, cứ nhìn vào kết quả doanh số, đạt hiệu quả trong kinh doanh là được..Sam đã vượt IP ngay trên đất Mỹ kìa"
0,không việc gì phải thêm anh đẹp anh đẳng cấp anh có quyền
0,"Có thóc mua em not5 cũng ok rồi, chạy đua công nghệ tốn tiền lắm"
0,"LG V10 của em là đủ xài rồi nhưng kết cái spen của Note, rảnh quá ngồi ký họa chơi, luyện tay có khi thất nghiệp ra chợ ngồi vẽ chân dung cho mấy chị em."
0,Ít ra Sam coi trọng người dùng Việt Nam. Công nhận Việt Nam là 1 thị trường quan trọng. Ai kia đưa thị trường Việt Nam vào danh sách ngoài 100 trên toàn thế giới là thất nản rồi.
0,"Chuẩn là chỉ VN sĩ diện rồi với IP rồi. Năm 2016 S7/S7 egde đang đứng đầu về doanh số   IP 6s/6s plus, thậm chí ngay tại thị trường Mỹ. Thua ngay trên sân nhà, buồn thật. Người Mỹ kém thông minh nên bị Sam dắt mũi chăng?"
0,Vẫn học hỏi đôi chút về độ mượt của fan táo. Tớ chuộng galaxy rất lâu r nhưng thử độ mượt thì táo vẫn trội hơn đôi chút
0,"Siêu phẩm, khi nao siêu rẻ mới mua được"
0,"không phải nói tung hô không đâu, có lương cả đấy, thử không công xem có ai thèm tung với hô không."
0,"Không vội vàng mua giá cao, giảm giá nhanh thôi."
0,Khi nào ra note đời áp chót mình sẽ mua
0,Nhắm lúc đó mua được thì hãy lên tiếng bạn nhé.
0,"Chạy theo công nghệ điện thoại chỉ làm tốn tiền bản thân, trải nghiệm thì không được bao nhiêu, chỉ toàn nghe, gọi, đọc báo, check mail, mạng xã hội, chụp hình quay phim. Không làm túi tiền bản thân đầy lên được, làm giàu cho các hãng điện thoại"
0,Vì đồng bộ 2 dòng galaxy S và Note . Lên 7 để dòng Note không bị thấp hơn so với dòng S( Note 6 so với S7 nghe nó lạc hậu hơn ^^) . Đây là suy đoán của mình).
0,So sánh Note 7 với iphone 7 giống như so sánh R7 với M10 ở trên vnexpress vậy. Có ai cùng cảm giác như mình không? Và bạn sẽ chọn cái nào đây??
0,Note 7 ra mắt trong vài tiếng nữa còn iphone 7 vẫn chưa có thật
0,Ý bạn là iPhone vẫn chậm dau mỗi đợt cập nhật đó hả. Android càng cập nhật càng nhanh nhé.
0,Nếu cấu hình như s7e thì em nghỉ
0,Thật ra là giống S7 edge màn hình to có thêm chức năng note
0,Bản này 2 sim bạn ạ
0,Note 4 sắp lên tây thiên thỉnh kinh.
0,De danh tiên mưa nua cai
0,Thiết kế giống con zte nubia z9 elite quá
0,Miếng dán kính cường lực sẽ bị ế vì màn hình cong của Galaxy Note 7
0,"màn hình cong sao dán kính cường lực ta, S7 là ví dụ điển hình, toàn phải dán bằng keo nên xui rớt vẫn vỡ tan nát màn hình, gắn được kính cường lực đỡ hơn nhiều. Điện thoại tôi mua có 1 năm mà rớt hơn chục lần, may mà có kính cường lực nên chỉ mới thay 2 cái kính rẻ rề."
0,"Thhes bác thích điện thoại hình thoi, hình thang, tam giác hay lục giác?"
0,"Đúng Android như cái chợ...đủ thượng vàng hạ cám,ra như rác,mua mắt bắn rẻ mạc...Nếu muốn sài Android các bác chịu khó đợi vài tháng cái mới ra cái củ bán lại rẻ mạc tha hồ trải nghiệm)riêng tôi củng thích Androi thì chỉ thích BB PRIV,Panasonic,FUJITSU có ai như tôi giơ tay lên nào?"
0,"anh China sẽ ra hai sản phẩm, sản phẩm đầu tiên là cục chuyển đổi từ Lightning sang 3,5mm để đáp ứng cho các tai nghe xịn. Sản phẩm thứ 2 là cục chia 2 cổng Lightning, 1 bên ra 3,5mm, 1 bên vẫn là Lightning. Ngày mai sẽ có! Chắc chắn."
0,"Iphone không cho bạn làm 2 việc 1 lúc trên màn hình như Note. LG... và giờ không cho bạn làm 2 việc trên cổng sạc của họ. Thế nhé, đơn giản là vs Iphone đừng nghĩ làm 2 việc một lúc và nó chỉ là chiếc máy điện thoại hơi thông mình thôi"
0,Thiết bị là để phục vụ con người chứ không phải để con người hành hạ
0,Nếu vừa sạc vừa nghe nhạc thì cũng không nguy hiểm lắm.nguy hiểm nhất là vừa sạc vừa chơi game nặng hay dùng 3g YouTube các kiểu
0,Nokia cũng đã làm rồi.
0,"Nhà sản xuất khuyến cáo không nên sử dụng điện thoại trong khi sạc, nhưng thực tế rất ít người nhớ đến nó. Thích thì sạc rồi sử dụng, thích thì vừa sạc vừa sử dụng....bàn tán làm gì vì đó là cách mỗi người sử dụng. Còn khi phát sinh ra vấn đề mới mở miệng ra "" biết thế nên nghe theo""."
0,"Đến năm 2026, chỉ cần cái bút là đáp ứng tất cả các nhu cầu. Cầm cái bút chọt đâu cũng ra cái cần."
0,Bạn không cần nhưng không có nghĩa là mấy tỷ người còn lại trên thế giới không cần.
0,"Dưới trời mưa, trong nhà bếp, cạnh bể bơi... ông sẽ biết thế nào là dư thừa. Người ta có 3 món để chọn, ông chỉ có duy nhất một món rõ ràng mâm cơm nhà ông nhạt nhẽo nhàm chán, đừng chê hàng xóm dư thừa :))"
0,"Chỉ là có thể thôi nha, thua xa con Nokia 110i của em, ném chuột tan thành mấy mảnh lắp vào vẫn ok"
0,Nhựa sao lại đi so với kính bạn trẻ.
0,"Vậy là 4 năm nữa, khi mình đủ tiền dùng mấy ẻm này mình sẽ không phải dán miếng bảo vệ nữa."
0,Dùng không dán không ốp có cái sướng của nó. Tôi toàn để trần xài mà máy vẫn mới 99% không tì vết.
0,"Gorilla Glass 4 để trần không dán do màn hình cong, chỉ trong túi bọc da (tiếp xúc với mặt da lộn nên rất mềm) vậy mà hôm rồi phát hiện ra giữa màn hình có 1 cái vạch xước không biết từ đâu ra."
0,Mình sẽ không mua note 7 trong năm nay vì...chiếc note 3 của mình vẫn dùng quá tốt :)
0,Cũng note 3 đây nhưng ông viết bài này thiếu mất con note 3 Neo
0,"có ai đã sử dụng đủ các sản phẩm từ note1 - note5 giống mình không, và đang chuẩn bị đổi note7 đây....."
0,Chính cái dở hơi đó đã chinh phục rất nhiều người... trừ bạn
0,tôi dùng note 4 chả thấy quê gì hết. Sắm điện thoại không để thể hiện đẳng cấp mà để nó phục vụ công việc và nhu cầu của mình. Về mảng văn phòng thì ít hãng thỏa mãn người dùng như Note lắm. Pin dùng ổn. Máy lướt web nhanh và ổn định. Tôi thỏa mãn với nó. Chỉ có điều tiền chưa đủ để thay sang dòng note mới thôi
0,"Samsung Galaxy Note mỗi thế hệ mới người sử dụng càng yêu mến hơn, không như iphone người dùng những thế hệ mới nhất cũng luôn nói iphone 4 là nhất."
0,đang máu mua con Note 4 xách tay Mỹ mà không biết dùng có ổn không
0,Rất cảm ơn bạn.Note 7 ra mắt rồi hy vọng con Note 4 sẽ giảm giá tiếp để người dùng có cơ hội tiếp cận nhiều hơn.
0,Bạn nói giống như đang nói về Iphone nhỉ. Dòng Note mà bạn nói không thay đổi gì thì nên xem lại bạn thôi.
0,"KHI NÀO DÒNG NOTE RA RAM 10GB, SỨC MẠNH NGANG MACBOOK PRO THÌ KHI ẤY MÌNH SẼ MUA"
0,"Macbook pro và laptop hàng gốc không có máy nào Ram 10gb trừ khi bạn nâng cấp Ram. Với lại Ram thì không có cái nào 10gb hết : 1gb, 2gb, 4gb, 8gb, 16gb nhé"
0,Dòng note số lẻ có cảm giác giống như phiên bản hoàn thiện hơn dòng note số chẵn
0,"Tôi mới bị mất Note 5, nên cố mua Note 7 vậy!"
0,đang dùng galaxy note 4 đợi note 8 ra thì cưới em note 5 về dùng :))
0,Note 7 sắp ra rồi gom tiền mua.................... Note 4 thôi :)
0,"nhìn không khác nhau mấy, đến 80% giống nhau! hơn ở chất lượng và công nghệ mới!"
0,mình cũng thế ram 10G thì mua...
0,Máy tính hay laptop còn chưa có Ram 10gb. Khi nào laptop lên Ram 10gb bạn nói mình để mình mua nhé.
0,Mua máy ram 8G. Cắm thêm 2G ah bạn?
0,"tốt nhất bạn nên mua 1 cái TV thường và 1 cái android box. Mình đang dùng SS ỤA40J5500 cũng SmartTv nhưng khá thất vọng về độ SMART của TV. Phần mềm chạy chậm, lag và nhận wifi yếu. Trước Tết mình mua giá 10tr, biết vậy lúc đó mua 1 TV 40"" 8tr + cái box 1tr2 thì giờ ngon hơn nhiều. Android box cấu hình khỏe, chạy được những app phổ thông, có CH PLAY, điều khiển bằng chuột không dây dễ dàng, chơi game được. Mình đang dùng android box M8S và Tv trên thấy ok, ít khi dùng tính năng SMart của TV lắm."
0,"Mấy cái Android box rẻ tiền ấy thì làm được gì bạn? Bạn chủ nếu dùng đơn giản không cần 4k hay âm thanh TrueHD, DTS HD, ... Thì cứ mua Smart TV cho đơn giản gọn nhẹ, đỡ phải lỉnh kỉnh remote bấm chuyển đổi. Tivi SS ok rùi :)"
0,M8S là hàng nhái bạn ơi. có tiền nên mua các dòng tầm 2tr thì chất lượng tốt mà lại đảm bảo chính hãng update fw đầy đủ
0,Tôi khuyên bạn nên mua tivi Sony.
0,"xài hàng Nhật đi bạn, Sony - Toshiba - Sharp - Panasonic"
0,toàn là những hãng thua lỗ trừ sony
0,Hàng điện tử xui xui dính cái lỗi thì phải chịu thôi. Người ta bán cả mấy triệu cái có mỗi 1 cái bị xong phán hàng đểu. Nhà t mua tivi ss xài 4 năm rồi có bị gì đâu. Chưa có dấu hiệu gì hết
0,"mua tivi LED full HD hay 4k có tần số quét cao là okie rồi. đừng mua smart TV , mà hãy mua android TV box gắn vào để biến tivi thành smart. chứ smart đi kèm chán lắm. chẳng smart đâu. mà mua android TV cũng không ổn , cấu hình yếu. tivi thường với smart chênh nhau tới 2 tr. tầm đó đủ mua con box android TV ngon rồi."
0,Tôi không hiểu các bạn ghĩ j vì thôi thấy họ phải đầu tư bao nhiêu tiền của để ghiên cứu ra cái smart tv vậy mà các bạn khuyên ng ta dùng tv box. Cái sự ngọn nhẹ không dườm già truy cập internet xem phim trực tuyến cấu hình 4 nhân bộ nhớ trong 16 gb update phần mềm liên tục sao lại không được . Hàng công ghệ bây giờ như cái điện thoại của bạn vậy lên không may bạn chọn phải con bị lỗi là điều bình thường. không có j phai phàn nàn
0,Không tốt sao họ bán được nhiều nhất thế giới được bạn. Nói chung cứ nhìn nó dẫn top 10 năm liên tiếp là đủ hiểu
0,"Tôi đã trải nghiệm thực tế nhưng mà tv Led thường thôi các nhãn hiệu sony, toshiba, panasonic, LG, Samsung thì tôi khuyên thật lòng là bạn chỉ nên chọn LG và Samsung. Nhật Bản là dĩ vãng rồi.... Có trải nghiệm mới biết đừng nghe tên nó kêu là ân hận"
0,Cứ hàng Nhật mà dùng
0,Model nào vậy bạn? cũng muốn mua một con tầm 10 triệu đổ lại thôi mà không biết nên chọn loại nào
0,"Thấy xài mart nó tiện hơn, khỏi phải hộp android box chi cho rắc rối"
0,"không cứ gì hãng đâu, quan trọng model thôi. Sony bạn chọn 32w600, 40w700 còn samsung chọn 32k5500 hay 40k5500. Đó đều là tv chất lượng, hình ảnh đẹp, vào mạng nhanh. Nói không với tcl, shap, toshiba,panasonic. Mà bạn nên chọn model 40ink thay vì 32, giờ viền mỏng, 32 nhìn quá nhỏ."
0,Tìm cái samsung 32 inch full HD nát hải phòng ra mà không có
0,"Tìm cả thế giới cũng không có vì có ai sx đâu mà có, tv 32 inch không bao giờ có full hd."
0,"Fans sam không bao giờ thích đọc tim này , Các Fans chỉ thích đọc mấy tin như Ip7 có cứu được Apple không ..."
0,"Giá này bằng đúng cái nút power, làm tử ruby đỏ của 1 em vertu"
0,Các bạn nghĩ sao khi apple chuyển nhà máy sản xuất iphone sang Việt Nam!
0,Đó là chuyện sớm muộn thôi bạn à .vì TQ giá nhân công ngày càng đắt đỏ và tinh thần bài Mỹ ngày càng lan rộng.Hãy chuẩn bị chào đón họ đi!
0,"Đừng mơ bạn ạ! Các ông lớn ( trừ sam và LG) họ đều chọn TQ. 1 là vì thị trường, 2 là phụ trợ và chính sách tốt."
0,Muốn cập nhật liên tục thì mua dòng Nexus nhé.
0,"??? iphone 5 đã dừng sản xuất từ 2012 akk bác, nay bác mua máy chưa được 1 tháng thì có gì đó sai sai rồi đó"
0,"Đến như bồ, còn suốt ngày đi làm đẹp mà vẫn già,huống chi con điện thoại hả bạn?"
0,Đẳng cấp đến nổi không có đường về! Muốn nhanh mượt phải mua máy mới. Apple mới đẳng cấp.
0,"Mình có 1 người bạn xài ip5s lên. 9.2.1 thấy chạy khá mượt, cũng ok. Mình xem thêm đánh giá trên youtube thì thấy ip 4s chạy tốt hơn bản 8.4.1. Xem luôn cho ip5s thì thấy 9.2.1 lại cậy tốt hơn 8.4.1. Có thể đây là hiệu ứng tốt từ vụ kiện tụng của người dùng bên Mỹ. Với đánh giá khá tốt từ các trang web nươc ngoài, mình nghĩ mọi người nên theo dõi thêm. Có thể là tín hiệu tích cực từ ios 9.2.1"
0,"ipad air của m lên 8 rồi lên 9 chậm   đôi lúc đơ nên đành chịu, nhưng Ip5s của m vẫn trung thành với iOS 7...hihi"
0,"Minh dang dung con 5s voi air 2 ne, len xai rat ok. Cong nhan la 5s len no co hoi hoi lag 1 xi, nhung rat nho. được cai pin trau vat ra, 7 tieng moi het (coi youtube, fb, du cac loai tren doi), hoi trước dung 8.4.1 thi 4 tieng la pin die nhung cong nhan muot hon thiet. Con cai air 2 thi van ngon muot, pin lau vat va nhu thuong"
0,Hồi trước mình có dùng con iphone 4s nâng lên 7.2 xg 1 thời gian tự nhiên xuống 7.1 không hiểu sao luôn
0,Tôi có 7 triệu tôi nghĩ ngay chiếc HARMAN KARDON AURA tuyệt vời hơn chiếc của bạn gấp 100 lần
